ContactID,name,first_name,last_name,Dear,address1,city,state,zip,Region,Country,Title,work_phone,work_phone_ext,HomePhone,MobilePhone,fax_number,email,FedexNumber,AirborneNumber,FEDexPrefered,AirbornePrefered,ship_airborn,ship_fedex,ShipTo,ShipToAtt,ShipToAddress,ShipToCity,ShipToState,ShipTozipcode,SHIPTOALT
453056369,Porsche of South Shore,Mariann, ,,185 West Sunrise Highway,Freeport,NY,11520,,,,516-546-1700,,,,,,541 709 681,,True,False,False,False,,,,,,,False
453056370,Novak Motors,Christina, ,,1818 Pacific Street, Suite 3,Hauppauge,NY,11788,,,,631-232-2500,,,,,,358756719,,True,False,False,False,,,,,,,False
453056371,Pascack Auto Exchange,Peter, ,,689 Pascack Road,Washington Township,NJ,07676,,,,973-595-8080,,,,,,290159237,,True,False,False,False,,,,,,,False
453056372,DIVISION STREET AUTO SALES,CINTIA, ,,54 DIVISION ST,DANBURY,CT,06810,,,,203-791-9545,,,203-791-9049,,,371309411,,True,False,False,False,,,,,,,False
453056373,P & M AUTO CENTER ,  ( SEE DIVISION STREET),  ,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,False
453056374,Ed Tomko CJD Inc,Carla,Maragos,,33725 Walker Road,Avon Lake,OH,44012,,,,440-933-3500,,,,,,,00AF97,False,True,False,False,,,,,,,False
453056375,Old Forge DMV,John Abdo, ,,183 Park Ave,Old Forge,NY,13420,,,,315-369-3301,,,,,,106132097,,True,False,False,False,,,,,,,False
453056376,Liberty Subaru/Hyundai,Nikki, ,,55 Kinderkamack Road,Emerson,NJ,07630,,,,201-261-0900 x116,,,,,,103013895,,True,False,False,False,,,,,,,False
453056377,RBM of Atlanta, Inc.,Kathleen/Maria, ,,7640 Roswell Road,Atlanta,GA,30350,,,,678-287-2707,,,,,,168734867,,True,False,False,False,,,,,,,False
453056378,Lexus of Westport,Val,CALL FOR AIRBILL,,1317 Post Road East,Westport,CT,06880,,,,203-255-1531,,,,,,,,False,False,False,False,,,,,,,False
453056379,INFINITI OF BAYSIDE,MELISSA, ,,217-07 Northern Blvd,BAYSIDE,NY,11361,,,,718-819-8400,8441,,,,,554173845,,True,False,False,False,,,,,,,False
453056380,RBM of Atlanta,Kathleen, ,,7640 Roswell Rd,Atlanta,GA,30350,,,,770--390-0700,,,,,,168734867,,True,False,False,False,, , , , , ,False
453056381,Volvo of Glen Cove,Carol, ,,79 Cedar Swamp Road,Glen Cove,NY,11542,,,,516-671-1700,,,,,,560201761,,True,False,False,False,,,,,,,False
453056382,Kia of Dartmouth,Jodie,UPS,,143 Faunce Corner Road,N. Dartmouth,MA,02747,,,,508-999-2542,,,,,,,8689W2,False,False,False,False,,,,,,,False
453056383,Anchor Subaru,Bob, ,,949 Eddie Dowling Hwy,N. Smithfield,RI,02896,,,,401-769-1199,,,,,,441285167,,True,False,False,False,,,,,,,False
453056384,ROMEO CHEVROLET BUICK GMC,CASSANDRA, ,,1665 -1673 ULSTER  AVE,LAKE KATRINE ,NY,12449,,,,845-338-4000,315,,,,,339483922,,True,False,False,False,,,,,,,False
453056385,Langway Ford,Lynn,UPS,,780 Washington St.,Auburn,MA,10501,,,,508-832-6261,,,,,,,9V425F,False,True,False,False,,,,,,,False
453056386,Sheehy Ford Ashland,Judy, ,,11450 Washington Hwy,Ashland,VA,23005,,,,804-798-4791,,,,,,345048758,,True,False,False,False,,,,,,,False
453056387,Liberty Motorcars (NY),Sussana, ,,104-09 Merrick Blvd.,Jamaica,NY,11433,,,,718-206-1660,,,,,,149554432,,True,False,False,False,,,,,,,False
453056388,Lovering Volvo Of Meredith ,Brittany , ,,251 Daniel Webster Highway ,Meredith ,NH,03253,,,,603-279-8000,,,,,,316762603,,True,False,False,False,,,,,,,False
453056389,Rush Chevrolet,Jessica, ,,1395 W. Highway 290,,,,,,,,,,,,,,,False,False,False,False,,,,,,,False
453056390,Toyota Scion Of Gastonia ,Nicole , ,,4821 Wilkinson Blvd,Gastonia ,NC,28056,,,,704-478-1111,,,,,,303726624,,True,False,False,False,,,,,,,False
453056391,Steet Toyota,Lynn, ,,4991 Commercial Drive,Yorkville,NY,13495,,,,315-736-8241,,,,,,183369113,,True,False,False,False,,,,,,,False
453056392,Colonial Toyota (RI),Cindy, ,,550 George Washington Highway,Smithfield,RI,02917,,,,401-723-0972,,,,,,108278960,,True,False,False,False,,,,,,,False
453056393,Prestige Kia/Volvo,Julie, ,,285 Route 10 East,East Hanover,NJ,07936,,,,973-884-2400,,,,,,116569388,,True,False,False,False,,,,,,,False
453056394,Car Factory Inc.,Charlie, ,,3245 Boston Road,Bronx,NY,10469,,,,718-655-6610,,,,,,176839457,,True,False,False,False,,,,,,,False
453056395,Coleman Powersports,Pam K., ,,14105 Telegraph Road,Woodbrige,VA,22192,,,,703-497-1500,,,,,,160269693,,True,False,False,False,,,,,,,False
453056396,Prime Infiniti,Lisa Arbo,UPS,,2060 Washington Street,Hanover,MA,02339,,,,781-924-8146,,,,,,,3X220E,False,True,False,False,,,,,,,False
453056397,Haims Motors/LAUDERDALE,Anna, ,,2000 North State Rd. 7,Lauderdale Lakes,FL,33313,,,,954-981-1119,,,,,,343756895,,True,False,False,False,,,,,,,False
453056398,Peruzzi Nissan/Mazda/Buick/GMC,Mary, ,,165 Lincoln Highway,Fairless Hills,PA,19030,,,,215-943-6000,,,,,,100406292,,True,False,False,False,,,,,,,False
453056399,AM of Washington DC,Charnice/Simone, ,,8550 Leesburg Pike,Vienna,VA,22182,,,,703-712-8324,,,,,,324092439,,True,False,False,False,,,,,,,False
453056400,Florida Fine Cars,Paula,UPS,,21151 NW 2nd Ave,MIAMI GARDENS,FL,33169,,,,305-384-6309,,,,,,,,False,False,False,False,,,,,,,False
453056401,Tysinger Motors ,Jessica , UPS,,2712 Magruder Blvd ,Hampton ,Va ,23666,,,,757-865-8000,,,,,,, A9377F,False,False,False,False,,,,,,,False
453056402,Bentley Of Tysons Corner ,Chanice , ,,8550 Leesburg Pike ,Vienna ,VA ,22182,,,,703-712-8324,,,,,,324092439,,True,False,False,False,,,,,,,False
453056403,Open Road Cadillac,Kathy, ,,334 Columbia Turnpike,Florham Park,NJ,07932,,,,973-538-5650,,,,,,582838003,,True,False,False,False,,,,,,,False
453056404,Colonial VW of Medford,Debbie, ,,162 Mystic Ave,Medford,MA,02155,,,,855-877-4200,,,,,,442643903,,True,False,False,False,,,,,,,False
453056405,0000,0000, ,,0000,0000,NC,27519,,,,0000,,,,,,126156014,,True,False,False,False,,,,,,,False
453056406,Group Team Corp.,Jae H Yoo, ,,200 East Ruby Ave,Palisades Park,NJ,07650,,,,201-941-9996,,,,,,256521156,,True,False,False,False,,,,,,,False
453056407,Sheehy Nissan of Mechanicsville,Tara, ,,6564 Mechanicsville Turnpike,Mechanicsville,VA,23111,,,,804-417-0202,,,,,,147694300,,True,False,False,False,,,,,,,False
453056408,Autobahn USA,Ann,HAS OWN AIRBILL,,88 Turnpike Road,Westborough,MA,01581,,,,508-488-5008,,,,,,,,False,False,False,False,,,,,,,False
453056409,VICTORY MITSUBISHI,ROE, ,,2020 BOSTON POST RD,LARCHMONT,NY,10538,,,,914-315-1550,,,,,,,,False,False,False,False,,,,,,,False
453056410,New Country Lexus of Westport,Val Burns,ASK FOR AIRBILL,,1317 Post Road East,Westport,CT,06880,,,,203-255-1531,,,,,,,,False,False,False,False,,,,,,,False
453056411,Romeo Kia of Kingston,Lana, ,,111 Schwenk Dr,Kingston,NY,12401,,,,845-475-3077,,,,,,318500673,,True,False,False,False,,,,,,,False
453056412,Browns Fairfax Nissan,Sandra, ,,11010 Fairfax Blvd,Fairfax,VA,22030,,,,571-267-1007,,,,,,114078212,,True,False,False,False,,,,,,,False
453056413,Hudson Valley Chrysler Dodge Jeep,Teri,UPS,,200 Auto Park Place,Newburgh,NY,12550,,,,845-562-4100,,,,,,,617W3V,False,False,False,False,,,,,,,False
453056414,Salem Nissan,Lou, ,,343 Main Street,Salem,NH,03079,,,,603-894-4300,,,,,,288 062 579,,True,False,False,False,,,,,,,False
453056415,Bourak Auto Sales,Title Clerk, ,,719 N Dixie Highway,Hallandale,FL,33009,,,,561-504-6147,,,,,,304448040,,True,False,False,False,,,,,,,False
453056416,patrick  motors,, ,,3 elm  st ,shrewsbury,ma,01545,,,,888-353-5699,,,,,,198663433,,True,False,False,False,,,,,,,False
453056417,Subaru 46,Send to Audi of,Newton,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,False
453056418,Pointe Gmc Buick,, ,,91 N virginia Ave RTE 130,Carneys Point ,NJ,08069,,,,856-299-3300,,,,,,175806741,,True,False,False,False,,,,,,,False
453056419,DAN PERKINS SUBARU,, ,,1 BOSTON POST  RD ,MILFORD ,CT,06460,,,,203-8825686,,,,,,,,False,False,False,False,,,,,,,False
453056421,LAND ROVER DARIEN,NICOLE, ,,90 POST ROAD ,DARIEN,CT,06820,,,,203-655-8811,,,,,,109291099,,True,False,False,False,,,,,,,False
453056422,AUTO EASTERN PARAMUS LLC,LOIS, ,,45 ROUTE 17,HASBRUCK HEIGHTS,NJ,07604,,,,201-796-5050,,,,,,132400237,,True,False,False,False,,,,,,,False
453056423,GENSINGER  MOTORS  INC,LAURA, ,,842 VALLEY RD,CLIFTON,NJ,07013,,,,973-778-8500,524,,,,,160071885,,True,False,False,False,,,,,,,False
453056424,BICOM NY LLC,CLARIBEL, ,,,,,,,,,212-329-2671,,,,,,,,False,False,False,False,,,,,,,False
453056425,EAGLEVILLE MOTORS LLC,ELICIA, ,,860 STAFFORD RD ,STORRS,CT,06268,,,,860-487-1700,,,,,,288017271,,True,False,False,False,,,,,,,False
453056426,DON BEYER VOLVO WINCHESTER,SHIP TO DULLES, ,,,,,,,,,703-421-5700,,,,,,,,False,False,False,False,,,,,,,False
453056427,SCHULTZ FORD NANUET,VINNY,UPS,,80 RT 304,NANUET,NY,10954,,,,845-562-3827,,,,,,,,False,False,False,False,,,,,,,False
453056428,AUTOEASTERN  PARAMUS LLC,LOIS, ,,331 ROUTE 4,PARAMUS,NJ,07652,,,,201-796-5050,,,,,,216719050,,False,False,False,False,,,,,,,False
453056429,MERCEDES BENZ OF BERVELY HILLS,VAROUJ, ,,9250 BERVELY HILLS,BERVERLY HILLS ,CA,90210,,,,,,,,,,423766689,,True,False,False,False,,,,,,,False
453056430,PARAMUS MITSUBISHI,CARMEN,UPS,,633 ROUTE 17 SOUTH ,PARAMUS,NJ,07652,,,,201-587-7770,,,,,,,V12437,False,True,False,False,,,,,,,False
453056431,LEXUS OF MANHATTAN,ANA, ,,,,,,,,,347-339-7866,,,,,,,,False,False,False,False,,,,,,,False
453056432,MAYWOOD MOTORS/PARK AVE ACURA,SAMANTHA, ,,247 WEST PASSAIC,MAYWOOD,NJ,07607,,,,201-587-9001,217,,,,,106831629,,True,False,False,False,,,,,,,False
453056433,GARAVEL SUBARU,SEE GEORGE TOWN, SUBARU,,,,,,,,,GEROGE TOWN,,,,,,,,False,False,False,False,,,,,,,False
453055493,HERB CHAMBERS FORD,JOANN, ,,75 GRANITE ST,BRAINTREE ,MA,02184,,,,781-848-1350,,,,,,138876462,,True,False,False,False,,,,,,,False
453055494,NORTHERN CHRYSLER,MICHELLE, ,,3845 SHERIDAN DR,AMHURST,NY,14226,,,,716-839-4500,,,,,UPS # 03E0A1,,,False,False,False,False,,,,,,,False
453055495,LOMAN AUTO (PARSIPPANY),, ,,3469 RT 46 EAST,PARSIPPANY,NJ,07054,,,,,,,,,,, 577E15,False,True,False,False,,,,,,,False
453055496,Hyundai Of White Plains ,Alana,v,,130 Westchester Ave ,White Plains ,NY,10601,,,,914-220-0360,,,,,,387064133,,True,False,False,False,,,,,,,False
453055497,Nissan Village ,Crystal, ,,685 So Washington St. Route 1 ,No.Attleboro,MA,02760,,,,508-695-3515,,,,508-699-0448,,,79992099,True,False,False,False,,,,,,,False
453055499,L & B Auto Sales ,Title Clerk , ,,1660 Sunrise Hwy ,Babyshore ,NY,11706,,,,631-669-2600,,,,,,107093931,,True,False,False,False,,,,,,,False
453055500,5Rock*land Nissan ,Claudia, ,,608 Route 303,Blauvelt,NY,10913,,,,845-358-6700,,,,,,1520 1152 0,,True,False,False,False,,,,,,,False
453055501,BERGEYS FORD,KRISTIN, UPS,,700 N. BETHLEHEM PIKE,AMBLER,PA,19002,,,,215-793-3704,,,,,,,2F6676,False,True,False,False,,,,,,,False
453055502,Caprice Auto Sales,Peter, ,,322 Resevoir Avenue ,Providence,RI,02907,,,,401-941-2886,,,,,,19795567-8,,True,False,False,False,,,,,,,False
453055503,,DENISE, ,,217 W PUTNAM AVE,GREENWICH,CT,06830,,,,,,,,,,,,False,False,False,False,,,,,,,False
453055504,Vaden Nissan Inc ,Deborah, ,,6724 White Bluff Rd ,Savannah ,Ga ,31406,,,,912-629-3229,,,,,,,228468167,False,True,False,False,,,,,,,False
453055505,DCH FREEHOLD TOYOTA,, ,,4268 RT 9S,FREEHOLD,NJ,07728,,,,(732)431-1300,,,,,,,,False,False,False,False,,,,,,,False
453055506,Dch Freehold  Toyota,Title Clerk , ,,4268 Route 9S,Freehold,NJ,07728,,,,732-431-1300,,,,,,,175240183,False,True,False,False,,,,,,,False
453055507,Herb Chamber Cambridge Inc. ,Janela, ,,90 Cambridge Street ,Burlington ,MA,01803,,,,781-272-8880,,,,,,358468608,,True,False,False,False,,,,,,,False
453055508,Arrow Motors,Title Clerk , ,,1330 East St. George AVenue ,Linden ,NJ,07036,,,,908-486-9858,,,,,,118611772,,True,False,False,False,,,,,,,False
453055509,Taconic Chevrolet,Miller, ,,3805 Crompound Road ,Yorktown Heights ,Ny,10598,,,,914-734-8000,105,,,,,328906007,,True,False,False,False,,,,,,,False
453055510,Parkway Motors,Stacey, ,,50 Sylvan Avenue ,Englecliff,NJ,07632,,,,,,,,,,,172420873,False,True,False,False,,,,,,,False
453054865,BOB NEILL MERCEDES BENZ,, ,,601 JONESTOWN RD,WINSTON-SALEM,NC,27103,,,,336-760-4580,,,,336-768-6721,,241426645,,True,False,False,False,,,,,,,False
453054866,Flemington Buick,Amanda, ,,211 Route 202 & 31 South,Flemington,NJ,08822,,,t/clerk,908-782-3331,,,,,,,8128 2028,False,True,False,False,,,,,,,False
453054867,Trade Motor Sales,SEND TO, PAPERWORK PLUS,,430 Industrial Avenue,Teterboro,NJ,07608,,,,201-727-9666,,,,,,,,True,False,False,False,,,,,,,False
453054868,Tom Ricci's Norwood Kia,, ,,1400 Post Road,Warwick,RI,02888,,,t/clrk,401-781-4300,,,,,,,7993680,False,True,False,False,,,,,,,False
453054869,Carousel Hyundai,DO NOT SHIP,,,1360  Wilmington Pike Route 202,West Chester ,PA,19382,,,t/clerk,610-399-3100,,,,,,,,True,False,False,False,,,,,,,False
453054870,rd World of Phillisburg,Carol, ,,630 Memorial Pkwy,Phillisburg,NJ,08865,,,t/clerk,908-859-1400,,,,,,,1917 5269 0,False,True,False,False,,,,,,,False
453054912,Capitol Cadillac Pontiac,, ,,6500 Capitol Drive,Greenbelt,MD,20770,,,,240-737-0316,,,,,,100020467,,True,False,False,False,,,,,,,False
453054913,Kings  Auto  Show Inc,Nas , ,,5815  Church  Avenue,Brooklyn,NY,11203,,,,718  345 1600,,,,,,2813 3474 3,,True,False,False,False,,,,,,,False
453054914,Quirk Infiniti,Sara,Bradley,,442 Quincy Avenue,Braintree ,MA,02184,,,,781-356-6600,,,,,,1032 3628 2,,True,False,False,False,,,,,,,False
453054915,Rampage  Performance,Liz,ups 5F3869,,587  Middle County  Road,Saint  James,NY,11780,,,,631  724 2400,213,,,,,,,False,True,False,False,,,,,,,False
453054916,World Auto Group Inc.,Gloria t/.clerk, ,,400 Old Country Rd,Hicksville,NY,11801,,,,516-938-4542,,,,,,237997743,,True,False,False,False,,,,,,,False
453054917,GAREN STATE HONDA,SONIA, ,,225 RIVER DRIVE,PASSAIC,NJ,07055,,,,973 777 1600,,,,,,,179368982,False,True,False,False,,,,,,,False
453054918,Westbury Nissan,, ,,939 Old Country  Road,Westbury,ny,11590,,,,516-338-5600,,,,,,254577359,,True,False,False,False,,,,,,,False
453054919,Bison Leasing Of Ny Inc.,Harry Fuchs, ,,11 Route 110 Room 112,Farmingdale ,NY,11735,,,,631 614 7570,,,516-445-8748,,,,264843987,False,True,False,False,,,,,,,False
453054920,Auto World USA,Patti, ,,37 N.  Service Rd,Patchogue,NY,11772-1848,,,,631-447-2886,,,,,,168466617,,True,False,False,False,,,,,,,False
453054921,Audi of Willow Grove,Lia, ,,1520 Easton Rd,Willow Grove,PA,19090,,,,215-938-0600,,,,,,405929325,,True,False,False,False,,,,,,,False
453054922,rockville Porsche Audi,Beverly t/clerk, ,,1450 rockville pike ,Rockville,MD,20852,,,,301-881-0900,,,,,,,19913908 3,False,True,False,False,,,,,,,False
453054923,Westwood Lincoln Mercury Sales Inc,Roberta t/clerk, ,,55 Kinder Kamack Road,Emerson,NJ,07630,,,,201-265-7700,,,,,,,1177 3460 8,False,True,False,False,,,,,,,False
453054924,Potamkin's Planet Dodge,t/clerk, ,,9975 NW 12th Street,Miami,FL,33172,,,,305-470-8000,,,,,,,1539 3153 1,False,True,False,False,,,,,,,False
453054925,Prestige Motors of Massapequa,Curly t/clerk, ,,3228 Sunrise Hwy,Wantagh ,NY,11793,,,,516-785-7000,,,,,,2856 4963 3,,True,False,False,False,,,,,,,False
453054926,A&W Auto & Truck Wholesales,, ,,39 Industrial avenue,Hasbrouck Heights,NJ,07608,,,,201-288-3020,,,,,,,199288704,False,True,False,False,,,,,,,False
453054927,Porsche of Huntington,Erica t/clerk,,,855 East Jericho Turnpike,Huntington Station,NY,11746,,,,631-424-1301,,,,,,,Y95804,False,True,False,False,,,,,,,False
453054928,Mendham Ford Inc,, ,,102 East Main St. RTE 24,Mendham,NJ,07945,,,,973-543-2531,,,,,,,,False,False,False,False,,,,,,,False
453054929,404 Motor Sports/Elite Auto Finders,, ,,2280  Cheshire Bridge Rd,Atlanta,GA,30324,,,,404-929-9940,,,,,,2688 0236 3,,True,False,False,False,,,,,,,False
453054930,Brookside Motors/Pro Auto Inc.,t/clerk, ,,1030 Springfield Rd,Union,NJ,07083,,,,908-964-5000,,,,,,,1706 5684 5,False,True,False,False,,,,,,,False
453054931,Toyota of Newburgh,Brenda  t /clerk, ,,2934 Rte 9W,New Windsor,NY,12533,,,,845-561-0343,,,,,,,18214024 5,False,True,False,False,,,,,,,False
453054932,Rite Cars Inc./ Ref: SW3055,SECOND DAY ONLY!!!, ,,309 E.  Sunrise Highway,Linden Hurst,NY,11757,,,,631-884-2800,,,,,,,145758893,False,True,False,False,,,,,,,False
453054933,Sheehy Auto Stores,Shavon , Jordan,,5201 Auth Rd,Marlow Heights,MD,20746,,,,240-695-9070,211,,,240-695-9059,,,157950999,False,True,False,False,,,,,,,False
453054935,Huntington Ridge Motors,t/clerk, ,,11 Putnam Avenue,Port Chester,NY,10573,,,,914-939-7200,,,,,,,2261 9270 9,False,True,False,False,,,,,,,False
453054936,US 1 Auto Sales,Sonia, ,,109 Main Street,New Rochelle,NY,10801,,,,914-636-4439,,,,,,1233 9817 3,,True,False,False,False,,,,,,,False
453054937,Garden State Honda,Nicole, ,,225 River Drive ,Passaic,NJ,07055,,,,973-777-1600,,,,,,271423381,,True,False,False,False,,,,,,,False
453054938,Phil Smith Mitsubishi,Linda t/clerk, ,,4250 N. Federal Highway,Lighthouse Point,FL,33064,,,,954-545-7200,,,,,,2216 5301 7,,True,False,False,False,,,,,,,False
453054939,Wolfgang's Inc,Mary t/clerk, ,,265 County Road,Tenafly,NJ,07670,,,,201-568-7380,,,,,,2445 3725 1,,True,False,False,False,,,,,,,False
453054940,Bical Chevrolet,Sharlene,2ND DAY ONLY,,709 West Merrick Rd,Valley Stream,NY,11580,,,,516-285-6500,,,,,,461024726,,True,False,False,False,,,,,,,False
453054941,Central  Florida  Eurocars,Sandra, ,,209  S  Lake  Parker  Avenue,Lakeland,FL,33801-5741,,,,863-688 -8112,,,,,,2663 8630 3,,True,False,False,False,,,,,,,False
453054942,Westchester Toyota,Patti,t/clerk ,,2167 Central Park Avenue ,Yonkers,NY,10710,,,,914-779-8484,,,,,,1906-3953- 3,,True,False,False,False,,,,,,,False
453054943,Parkway Ford Inc.,t/clerk, ,,150 East Westfield Avenue,Roselle Pk,NJ,07204,,,,,,,,,,,2048 3525 9,False,True,False,False,,,,,,,False
453054944,Lees Toyota,TITLE CLERK, ,,139-65 QUEEN BLVD. ,JAMICA ,NY,11435,,,,718 657-5500,121,,,,,117236129,,True,False,False,False,,,,,,,False
453054945,Hempstead Linc Mer/Garden City SAAB,t/clerk, ,,301 N. Franklin Street,Garden City,NY,11530,,,,516-483-7200,,,,,,2504 9160 3,,True,False,False,False,,,,,,,False
453054946,Tenafly  Chrysler Jeep,t/clerk, ,,95 County Road,Tenafly,NJ,07670,,,,201-871-9400,,,,,,,9110 9191,False,True,False,False,,,,,,,False
453054947,Ragsdale Kia of Auburn,t/clerk, ,,499 Washington Street,Auburn,MA,01501,,,,508-842-2242,,,,,,,2335 6105 6,False,True,False,False,,,,,,,False
453054948,Baron Honda,t/clerk, ,,17 Medford Avenue,Patchogue,NY,11772,,,,631-475-8400,,,,,,155986034,,True,False,False,False,,,,,,,False
453054949,South Shore Porsche ,MIRIAM,,,185 W. SUNRISE HWY,FREEPORT,NY,11520,,,,5165461700,,,,,,, 1502E5,False,True,False,False,,,,,,,False
453054950,Dan Shabo Isuzu,Grace or Dan, ,,1042 Putnam Avenue,Chepachet,RI,02814,,,,401-568-6204,,,,,,,2229 0840 8,False,True,False,False,,,,,,,False
453054951,Jim Wynn Volkswage Inc,Evelyn,Wright,,2049 West Main Street,Norristown,PA,19403,,,,610-539-1100,,,,,,,1852 7334 3,False,True,False,False,,,,,,,False
453054952,Deel Sales ,Nelly, ,,3650 Bird Road,Miami ,FL,33133,,,,305-444-2222,,,,,,1702 5612 3,,True,False,False,False,,,,,,,False
453054953,Hampton Marine Center,Elizabeth, ,,5 Carter Lane P.O.B. 3025,East Quogue,NY,11942-2026,,,,631-653-0687,,,,631-653-9084,,,,False,False,False,False,,,,,,,False
453054956,world car,181christopher  st,  ,,new york    ,new york,ny,10041,,,,212-242-9670,,,,,,,,False,False,False,False,,,,,,,False
453054957,Maserati  of bengen county,lynn, ,,145 route 17 south,upper saddle river,nj,07458,,,,201-822-3566,,,,,,500884606,,True,False,False,False,,,,,,,False
453054958,Maryland Tag & Title  USES DHL!!!!!!!,Donna, ,,9470 Annapolis Road suite 205,Lanham,MD,20706,,,,301-577-5600,,,,,,,208024806,False,True,False,False,,,,,,,False
453054959,Lewbar Imports Inc,Susan,Pollack ,,603 Riverdale Street,West Springfield,MA,01089,,,,413-733-5102,,,,,,1687 3472 7,,True,False,False,False,,,,,,,False
453054960,New Country Motor Cars Me/Be,Kristen/Linda, ,,One Weston Street,Hartford ,CT,06120,,,,860-722-2000,,,,,,,1726 7076 4,False,True,False,False,,,,,,,False
453054961,Roberts Automobiles Inc.,Linda,Lash,,19 Park Lane,Dowingtown,PA,19335-2624,,,,610-269-8200,,,,,,1166 4789 3,,True,False,False,False,,,,,,,False
453054962,Freedom Ford Inc,Karen, ,,420 Fishkill Avenue,Beacon,NY,12508,,,,845-831-1400,,,,,,1045 8035 1,,True,False,False,False,,,,,,,False
453054963,BOB CIASULLI LEXUS,, ,,700 ROUTE 46 WEST,LITTLE FALLS,NJ,07424,,,,973-890-5900,,,,,,140645133,,True,False,False,False,,,,,,,False
453054964,Don Beyer Volvo Dulles,M.Riddle, ,,21830 Pacific Blvd,Dulles,VA,20166,,,,703-421-5700,,,,,,411485943,,True,False,False,False,,,,,,,False
453054965,Volkswagen Gallery,Richard,,,1280 Providence Hwy,Norwood,MA,02062,,,,781-762-6820,,,,,,, 8W6F60,False,True,False,False,,,,,,,False
453054966,amp Chevrolet (2),Kerri, ,,1395 Rte 112 ,Port Jefferson ,NY,11776,,,,631-473-1234,,,,,,,1149 6900 0,False,True,False,False,,,,,,,False
453054967,Walter G. Southwork,t/clerk,UPS!!!!!!!!!!!!!!!!!!!!!!!!!,,5 Danbury Road,New Medford,CT,06776,,,,860-354-5524,,,,,ACCT# U21617,,,False,False,False,False,,,,,,,False
453054968,A Motor Sales Inc,, ,,208 Route 59,Spring Valley,NY,10977-5224,,,,,,,,,,156118273,,True,False,False,False,,,,,,,False
453054969,Fullerton Auto Group,Sue, ,,1034 Route 22 East,Somerville,NJ,08876,,,,908-722-2500,,,,,,,9871 6280,False,True,False,False,,,,,,,False
453054970,Branhaven Chry Ply Jeep,t/clerk,UPS!!!!!!!!!!!!!!!!!!!!!!,,1036 West Main Street,Brnaford,CT,06405-3428,,,,203-488-6351,,,,,UPS ACC#F197E6,,,False,False,False,False,,,,,,,False
453054971,Ultrasmith Systems INC,, ,,554 West 38th Street,New York,NY,10018-1104,,,,212-695-3342,,,,,,,,False,False,False,False,,,,,,,False
453054972,Southern Toystore -Woodbridge,Sandra, ,,15610 Jefferson Davis HWY,Woodbridge,VA,22191-4115,,,,703-897-7007,,,,,,2730 4786 7,,True,False,False,False,,,,,,,False
